ID	Kingdom	Phylum	Class	Order	Family	Genus	Species
OTU3517	Bacteria	 Actinobacteriota	 Actinomycetia	 Actinomycetales	 Micrococcaceae	 Rothia	Rothia dentocariosa
OTU3518	Bacteria	 Actinobacteriota	 Actinomycetia	 Actinomycetales	 Micrococcaceae	 Rothia	Rothia mucilaginosa
OTU3519	Bacteria	 Actinobacteriota	 Actinomycetia	 Actinomycetales	 Micrococcaceae	 Rothia	Rothia mucilaginosa_A
OTU3520	Bacteria	 Actinobacteriota	 Actinomycetia	 Actinomycetales	 Micrococcaceae	 Rothia	Rothia mucilaginosa_B
OTU3521	Bacteria	 Actinobacteriota	 Actinomycetia	 Actinomycetales	 Micrococcaceae	 Rothia	Rothia sp001808955
OTU3522	Bacteria	 Actinobacteriota	 Actinomycetia	 Actinomycetales	 Micrococcaceae	 Rothia	Rothia sp902373285
OTU3523	Bacteria	 Actinobacteriota	 Actinomycetia	 Actinomycetales	 Micrococcaceae	 Rothia	Rothia terrae
OTU3524	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rs-D84	 Rs-D84	 Rs-D84	Rs-D84 sp900546185
OTU3525	Bacteria	 Actinobacteriota	 Coriobacteriia	 Coriobacteriales	 Eggerthellaceae	 Rubneribacter	Rubneribacter badeniensis
OTU3526	Bacteria	 Firmicutes_A	 Clostridia	 Oscillospirales	 Ruminococcaceae	 Ruminiclostridium_E	Ruminiclostridium_E siraeum
OTU3527	Bacteria	 Firmicutes_A	 Clostridia	 Oscillospirales	 Ruminococcaceae	 Ruminiclostridium_E	Ruminiclostridium_E sp003512525
OTU3528	Bacteria	 Firmicutes_A	 Clostridia	 Oscillospirales	 Ruminococcaceae	 Ruminiclostridium_E	Ruminiclostridium_E sp900539195
OTU3529	Bacteria	 Firmicutes_A	 Clostridia	 Oscillospirales	 Ruminococcaceae	 Ruminiclostridium_E	Ruminiclostridium_E sp900556525
OTU3530	Bacteria	 Firmicutes_A	 Clostridia	 Oscillospirales	 Ruminococcaceae	 Ruminiclostridium_E	Ruminiclostridium_E sp900768735
OTU3531	Bacteria	 Firmicutes_A	 Clostridia	 Oscillospirales	 Ruminococcaceae	 Ruminococcus	Ruminococcus sp002438605
OTU3532	Bacteria	 Firmicutes_A	 Clostridia	 Oscillospirales	 Ruminococcaceae	 Ruminococcus	Ruminococcus sp900540005
OTU3533	Bacteria	 Firmicutes_A	 Clostridia	 Oscillospirales	 Ruminococcaceae	 Ruminococcus	Ruminococcus sp900545125
OTU3534	Bacteria	 Firmicutes_A	 Clostridia	 Oscillospirales	 Ruminococcaceae	 Ruminococcus	Ruminococcus sp900752785
OTU3535	Bacteria	 Firmicutes_A	 Clostridia	 Oscillospirales	 Ruminococcaceae	 Ruminococcus	Ruminococcus sp900761275
OTU3536	Bacteria	 Firmicutes_A	 Clostridia	 Lachnospirales	 Lachnospiraceae	 Ruminococcus_A	Ruminococcus_A faecicola
OTU3537	Bacteria	 Firmicutes_A	 Clostridia	 Lachnospirales	 Lachnospiraceae	 Ruminococcus_A	Ruminococcus_A sp000432335
OTU3538	Bacteria	 Firmicutes_A	 Clostridia	 Lachnospirales	 Lachnospiraceae	 Ruminococcus_A	Ruminococcus_A sp003011855
OTU3539	Bacteria	 Firmicutes_A	 Clostridia	 Lachnospirales	 Lachnospiraceae	 Ruminococcus_B	Ruminococcus_B gnavus
OTU3540	Bacteria	 Firmicutes_A	 Clostridia	 Lachnospirales	 Lachnospiraceae	 Ruminococcus_B	Ruminococcus_B sp900544395
OTU3541	Bacteria	 Firmicutes_A	 Clostridia	 Oscillospirales	 Ruminococcaceae	 Ruminococcus_C	Ruminococcus_C callidus
OTU3542	Bacteria	 Firmicutes_A	 Clostridia	 Oscillospirales	 Ruminococcaceae	 Ruminococcus_C	Ruminococcus_C sp000433635
OTU3543	Bacteria	 Firmicutes_A	 Clostridia	 Oscillospirales	 Ruminococcaceae	 Ruminococcus_C	Ruminococcus_C sp000437175
OTU3544	Bacteria	 Firmicutes_A	 Clostridia	 Oscillospirales	 Ruminococcaceae	 Ruminococcus_C	Ruminococcus_C sp000437255
OTU3545	Bacteria	 Firmicutes_A	 Clostridia	 Oscillospirales	 Ruminococcaceae	 Ruminococcus_C	Ruminococcus_C sp000980705
OTU3546	Bacteria	 Firmicutes_A	 Clostridia	 Oscillospirales	 Ruminococcaceae	 Ruminococcus_C	Ruminococcus_C sp900545285
OTU3547	Bacteria	 Firmicutes_A	 Clostridia	 Oscillospirales	 Ruminococcaceae	 Ruminococcus_C	Ruminococcus_C sp900765125
OTU3548	Bacteria	 Firmicutes_A	 Clostridia	 Oscillospirales	 Ruminococcaceae	 Ruminococcus_C	Ruminococcus_C sp900770195
OTU3549	Bacteria	 Firmicutes_A	 Clostridia	 Oscillospirales	 Ruminococcaceae	 Ruminococcus_D	Ruminococcus_D bicirculans
OTU3550	Bacteria	 Firmicutes_A	 Clostridia	 Oscillospirales	 Ruminococcaceae	 Ruminococcus_D	Ruminococcus_D sp000434695
OTU3551	Bacteria	 Firmicutes_A	 Clostridia	 Oscillospirales	 Ruminococcaceae	 Ruminococcus_D	Ruminococcus_D sp900539095
OTU3552	Bacteria	 Firmicutes_A	 Clostridia	 Oscillospirales	 Ruminococcaceae	 Ruminococcus_D	Ruminococcus_D sp900539835
OTU3553	Bacteria	 Firmicutes_A	 Clostridia	 Oscillospirales	 Ruminococcaceae	 Ruminococcus_D	Ruminococcus_D sp900543145
OTU3554	Bacteria	 Firmicutes_A	 Clostridia	 Oscillospirales	 Ruminococcaceae	 Ruminococcus_D	Ruminococcus_D sp900752625
OTU3555	Bacteria	 Firmicutes_A	 Clostridia	 Oscillospirales	 Ruminococcaceae	 Ruminococcus_D	Ruminococcus_D sp900770285
OTU3556	Bacteria	 Firmicutes_A	 Clostridia	 Oscillospirales	 Acutalibacteraceae	 Ruminococcus_E	Ruminococcus_E bromii
OTU3557	Bacteria	 Firmicutes_A	 Clostridia	 Oscillospirales	 Acutalibacteraceae	 Ruminococcus_E	Ruminococcus_E bromii_A
OTU3558	Bacteria	 Firmicutes_A	 Clostridia	 Oscillospirales	 Acutalibacteraceae	 Ruminococcus_E	Ruminococcus_E bromii_B
OTU3559	Bacteria	 Firmicutes_A	 Clostridia	 Oscillospirales	 Acutalibacteraceae	 Ruminococcus_E	Ruminococcus_E sp002493635
OTU3560	Bacteria	 Firmicutes_A	 Clostridia	 Oscillospirales	 Acutalibacteraceae	 Ruminococcus_E	Ruminococcus_E sp003438075
OTU3561	Bacteria	 Firmicutes_A	 Clostridia	 Oscillospirales	 Acutalibacteraceae	 Ruminococcus_E	Ruminococcus_E sp003521625
OTU3562	Bacteria	 Firmicutes_A	 Clostridia	 Oscillospirales	 Acutalibacteraceae	 Ruminococcus_E	Ruminococcus_E sp003526955
OTU3563	Bacteria	 Firmicutes_A	 Clostridia	 Oscillospirales	 Acutalibacteraceae	 Ruminococcus_E	Ruminococcus_E sp900314705
OTU3564	Bacteria	 Firmicutes_A	 Clostridia	 Oscillospirales	 Acutalibacteraceae	 Ruminococcus_E	Ruminococcus_E sp900543095
OTU3565	Bacteria	 Firmicutes_A	 Clostridia	 Oscillospirales	 Acutalibacteraceae	 Ruminococcus_E	Ruminococcus_E sp900755995
OTU3566	Bacteria	 Firmicutes_A	 Clostridia	 Oscillospirales	 Ruminococcaceae	 Ruminococcus_F	Ruminococcus_F champanellensis
OTU3567	Bacteria	 Firmicutes_A	 Clostridia	 Lachnospirales	 Lachnospiraceae	 Ruminococcus_G	Ruminococcus_G gauvreauii
OTU3568	Bacteria	 Firmicutes_A	 Clostridia	 Oscillospirales	 Ruminococcaceae	 Ruthenibacterium	Ruthenibacterium lactatiformans
OTU3569	Bacteria	 Firmicutes_A	 Clostridia	 Oscillospirales	 Ruminococcaceae	 Ruthenibacterium	Ruthenibacterium sp900546885
OTU3570	Bacteria	 Firmicutes_A	 Clostridia	 Oscillospirales	 Ruminococcaceae	 Ruthenibacterium	Ruthenibacterium sp900759375
OTU3571	Bacteria	 Firmicutes_A	 Clostridia	 Peptostreptococcales	 Anaerovoracaceae	 S5-A14a	S5-A14a sp000758905
OTU3572	Bacteria	 Firmicutes_A	 Clostridia	 Peptostreptococcales	 Anaerovoracaceae	 S5-A14a	S5-A14a sp900553025
OTU3573	Bacteria	 Firmicutes_A	 Clostridia_A	 Christensenellales	 CAG-138	 SFDB01	SFDB01 sp004558825
OTU3574	Bacteria	 Firmicutes_A	 Clostridia	 Lachnospirales	 Lachnospiraceae	 SFDP01	SFDP01 sp004558185
OTU3575	Bacteria	 Firmicutes_A	 Clostridia	 Lachnospirales	 Lachnospiraceae	 SFDP01	SFDP01 sp900770785
OTU3576	Bacteria	 Firmicutes_A	 Clostridia_A	 Christensenellales	 CAG-314	 SFEB01	SFEB01 sp004558105
OTU3577	Bacteria	 Firmicutes_A	 Clostridia_A	 Christensenellales	 CAG-138	 SFEL01	SFEL01 sp004557245
OTU3578	Bacteria	 Firmicutes_A	 Clostridia_A	 Christensenellales	 CAG-74	 SFFH01	SFFH01 sp900542395
OTU3579	Bacteria	 Firmicutes_A	 Clostridia_A	 Christensenellales	 CAG-74	 SFFH01	SFFH01 sp900542445
OTU3580	Bacteria	 Firmicutes_A	 Clostridia_A	 Christensenellales	 CAG-74	 SFFH01	SFFH01 sp900548125
OTU3581	Bacteria	 Firmicutes_A	 Clostridia	 Saccharofermentanales	 DTU023	 SFGY01	SFGY01 sp004556455
OTU3582	Bacteria	 Firmicutes_A	 Clostridia_A	 Christensenellales	 CAG-74	 SFHK01	SFHK01 sp004556395
OTU3583	Bacteria	 Firmicutes_A	 Clostridia	 Oscillospirales	 Ruminococcaceae	 SFJ001	SFJ001 sp004555865
OTU3584	Bacteria	 Firmicutes_A	 Clostridia	 Oscillospirales	 CAG-382	 SFLA01	SFLA01 sp004553575
OTU3585	Bacteria	 Firmicutes_A	 Clostridia_A	 Christensenellales	 CAG-74	 SFMI01	SFMI01 sp004556155
OTU3586	Bacteria	 Bacteroidota	 Bacteroidia	 Bacteroidales	 Muribaculaceae	 SFTJ01	SFTJ01 sp004557385
OTU3587	Bacteria	 Bacteroidota	 Bacteroidia	 Bacteroidales	 Muribaculaceae	 SFTJ01	SFTJ01 sp900769345
OTU3588	Bacteria	 Bacteroidota	 Bacteroidia	 Bacteroidales	 Paludibacteraceae	 SFVR01	SFVR01 sp900769035
OTU3589	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Pseudomonadales	 Halomonadaceae	 Salinicola	Salinicola tamaricis
OTU3590	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Enterobacterales	 Enterobacteriaceae	 Salmonella	Salmonella bongori
OTU3591	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Enterobacterales	 Enterobacteriaceae	 Salmonella	Salmonella enterica
OTU3592	Bacteria	 Actinobacteriota	 Actinomycetia	 Actinomycetales	 Bifidobacteriaceae	 Scardovia	Scardovia wiggsiae
OTU3593	Bacteria	 Firmicutes_A	 Clostridia	 Lachnospirales	 Lachnospiraceae	 Schaedlerella	Schaedlerella glycyrrhizinilytica
OTU3594	Bacteria	 Firmicutes_A	 Clostridia	 Lachnospirales	 Lachnospiraceae	 Schaedlerella	Schaedlerella sp900066545
OTU3595	Bacteria	 Firmicutes_A	 Clostridia	 Lachnospirales	 Lachnospiraceae	 Schaedlerella	Schaedlerella sp900765975
OTU3596	Bacteria	 Firmicutes	 Bacilli	 Lactobacillales	 Lactobacillaceae	 Schleiferilactobacillus	Schleiferilactobacillus harbinensis
OTU3597	Bacteria	 Firmicutes_A	 Clostridia	 Tissierellales	 Sedimentibacteraceae	 Sedimentibacter	Sedimentibacter sp003457065
OTU3598	Bacteria	 Firmicutes_C	 Negativicutes	 Selenomonadales	 Selenomonadaceae	 Selenomonas_A	Selenomonas_A sp900769615
OTU3599	Bacteria	 Firmicutes_C	 Negativicutes	 Selenomonadales	 Selenomonadaceae	 Selenomonas_C	Selenomonas_C bovis
OTU3600	Bacteria	 Firmicutes_C	 Negativicutes	 Selenomonadales	 Selenomonadaceae	 Selenomonas_C	Selenomonas_C sp002351185
OTU3601	Bacteria	 Firmicutes_A	 Clostridia	 Lachnospirales	 Lachnospiraceae	 Sellimonas	Sellimonas intestinalis
OTU3602	Bacteria	 Firmicutes_A	 Clostridia	 Lachnospirales	 Lachnospiraceae	 Sellimonas	Sellimonas sp002161525
OTU3603	Bacteria	 Actinobacteriota	 Coriobacteriia	 Coriobacteriales	 Eggerthellaceae	 Senegalimassilia	Senegalimassilia anaerobia
OTU3604	Bacteria	 Actinobacteriota	 Coriobacteriia	 Coriobacteriales	 Eggerthellaceae	 Senegalimassilia	Senegalimassilia faecalis
OTU3605	Bacteria	 Actinobacteriota	 Coriobacteriia	 Coriobacteriales	 Eggerthellaceae	 Senegalimassilia	Senegalimassilia sp900550055
OTU3606	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Enterobacterales	 Enterobacteriaceae	 Serratia	Serratia liquefaciens
OTU3607	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Enterobacterales	 Enterobacteriaceae	 Serratia	Serratia marcescens_I
OTU3608	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Enterobacterales	 Enterobacteriaceae	 Serratia	Serratia surfactantfaciens
OTU3609	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Enterobacterales	 Enterobacteriaceae	 Serratia	Serratia ureilytica
OTU3610	Bacteria	 Actinobacteriota	 Coriobacteriia	 Coriobacteriales	 Eggerthellaceae	 Slackia	Slackia exigua
OTU3611	Bacteria	 Actinobacteriota	 Coriobacteriia	 Coriobacteriales	 Eggerthellaceae	 Slackia_A	Slackia_A isoflavoniconvertens
OTU3612	Bacteria	 Actinobacteriota	 Coriobacteriia	 Coriobacteriales	 Eggerthellaceae	 Slackia_A	Slackia_A piriformis
OTU3613	Bacteria	 Actinobacteriota	 Coriobacteriia	 Coriobacteriales	 Eggerthellaceae	 Slackia_A	Slackia_A sp900553655
OTU3614	Bacteria	 Actinobacteriota	 Coriobacteriia	 Coriobacteriales	 Eggerthellaceae	 Slackia_A	Slackia_A sp900553775
OTU3615	Bacteria	 Actinobacteriota	 Coriobacteriia	 Coriobacteriales	 Eggerthellaceae	 Slackia_A	Slackia_A sp900555495
OTU3616	Bacteria	 Fusobacteriota	 Fusobacteriia	 Fusobacteriales	 Leptotrichiaceae	 Sneathia	Sneathia amnii
OTU3617	Bacteria	 Bacteroidota	 Bacteroidia	 Bacteroidales	 Muribaculaceae	 Sodaliphilus	Sodaliphilus pleomorphus
OTU3618	Bacteria	 Bacteroidota	 Bacteroidia	 Bacteroidales	 Muribaculaceae	 Sodaliphilus	Sodaliphilus sp004557565
OTU3619	Bacteria	 Spirochaetota	 Spirochaetia	 Sphaerochaetales	 Sphaerochaetaceae	 Spiro-01	Spiro-01 sp900769955
OTU3620	Bacteria	 Firmicutes_A	 Clostridia	 Tissierellales	 Sporanaerobacteraceae	 Sporanaerobacter	Sporanaerobacter acetigenes
OTU3621	Bacteria	 Firmicutes	 Bacilli	 Bacillales_G	 Sporolactobacillaceae	 Sporolactobacillus	Sporolactobacillus sp900543345
OTU3622	Bacteria	 Firmicutes	 Bacilli	 Staphylococcales	 Staphylococcaceae	 Staphylococcus	Staphylococcus argenteus
OTU3623	Bacteria	 Firmicutes	 Bacilli	 Staphylococcales	 Staphylococcaceae	 Staphylococcus	Staphylococcus aureus
OTU3624	Bacteria	 Firmicutes	 Bacilli	 Staphylococcales	 Staphylococcaceae	 Staphylococcus	Staphylococcus capitis
OTU3625	Bacteria	 Firmicutes	 Bacilli	 Staphylococcales	 Staphylococcaceae	 Staphylococcus	Staphylococcus epidermidis
OTU3626	Bacteria	 Firmicutes	 Bacilli	 Staphylococcales	 Staphylococcaceae	 Staphylococcus	Staphylococcus haemolyticus
OTU3627	Bacteria	 Firmicutes	 Bacilli	 Staphylococcales	 Staphylococcaceae	 Staphylococcus	Staphylococcus haemolyticus_A
OTU3628	Bacteria	 Firmicutes	 Bacilli	 Staphylococcales	 Staphylococcaceae	 Staphylococcus	Staphylococcus hominis
OTU3629	Bacteria	 Firmicutes	 Bacilli	 Staphylococcales	 Staphylococcaceae	 Staphylococcus	Staphylococcus lugdunensis
OTU3630	Bacteria	 Firmicutes	 Bacilli	 Staphylococcales	 Staphylococcaceae	 Staphylococcus	Staphylococcus nepalensis
OTU3631	Bacteria	 Firmicutes	 Bacilli	 Staphylococcales	 Staphylococcaceae	 Staphylococcus	Staphylococcus warneri
OTU3632	Bacteria	 Firmicutes	 Bacilli	 Staphylococcales	 Staphylococcaceae	 Staphylococcus	Staphylococcus xylosus
OTU3633	Bacteria	 Firmicutes	 Bacilli	 Staphylococcales	 Staphylococcaceae	 Staphylococcus_A	Staphylococcus_A lentus
OTU3634	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Xanthomonadales	 Xanthomonadaceae	 Stenotrophomonas	Stenotrophomonas bentonitica_A
OTU3635	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Xanthomonadales	 Xanthomonadaceae	 Stenotrophomonas	Stenotrophomonas maltophilia
OTU3636	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Xanthomonadales	 Xanthomonadaceae	 Stenotrophomonas	Stenotrophomonas maltophilia_AK
OTU3637	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Xanthomonadales	 Xanthomonadaceae	 Stenotrophomonas	Stenotrophomonas maltophilia_AM
OTU3638	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Xanthomonadales	 Xanthomonadaceae	 Stenotrophomonas	Stenotrophomonas maltophilia_F
OTU3639	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Xanthomonadales	 Xanthomonadaceae	 Stenotrophomonas	Stenotrophomonas maltophilia_S
OTU3640	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Xanthomonadales	 Xanthomonadaceae	 Stenotrophomonas	Stenotrophomonas sp003028475
OTU3641	Bacteria	 Firmicutes_A	 Clostridia	 Lachnospirales	 Lachnospiraceae	 Stomatobaculum	Stomatobaculum longum
OTU3642	Bacteria	 Firmicutes_A	 Clostridia	 Lachnospirales	 Lachnospiraceae	 Stomatobaculum	Stomatobaculum naviforme
OTU3643	Bacteria	 Firmicutes_A	 Clostridia	 Lachnospirales	 Lachnospiraceae	 Stomatobaculum	Stomatobaculum sp002892395
OTU3644	Bacteria	 Firmicutes	 Bacilli	 Erysipelotrichales	 Erysipelatoclostridiaceae	 Stoquefichus	Stoquefichus massiliensis
OTU3645	Bacteria	 Firmicutes	 Bacilli	 Erysipelotrichales	 Erysipelatoclostridiaceae	 Stoquefichus	Stoquefichus sp001244545
OTU3646	Bacteria	 Firmicutes	 Bacilli	 Lactobacillales	 Streptococcaceae	 Streptococcus	Streptococcus agalactiae
OTU3647	Bacteria	 Firmicutes	 Bacilli	 Lactobacillales	 Streptococcaceae	 Streptococcus	Streptococcus alactolyticus
OTU3648	Bacteria	 Firmicutes	 Bacilli	 Lactobacillales	 Streptococcaceae	 Streptococcus	Streptococcus anginosus
OTU3649	Bacteria	 Firmicutes	 Bacilli	 Lactobacillales	 Streptococcaceae	 Streptococcus	Streptococcus anginosus_C
OTU3650	Bacteria	 Firmicutes	 Bacilli	 Lactobacillales	 Streptococcaceae	 Streptococcus	Streptococcus constellatus
OTU3651	Bacteria	 Firmicutes	 Bacilli	 Lactobacillales	 Streptococcaceae	 Streptococcus	Streptococcus equinus
OTU3652	Bacteria	 Firmicutes	 Bacilli	 Lactobacillales	 Streptococcaceae	 Streptococcus	Streptococcus gordonii
OTU3653	Bacteria	 Firmicutes	 Bacilli	 Lactobacillales	 Streptococcaceae	 Streptococcus	Streptococcus infantarius
OTU3654	Bacteria	 Firmicutes	 Bacilli	 Lactobacillales	 Streptococcaceae	 Streptococcus	Streptococcus infantis_I
OTU3655	Bacteria	 Firmicutes	 Bacilli	 Lactobacillales	 Streptococcaceae	 Streptococcus	Streptococcus koreensis
OTU3656	Bacteria	 Firmicutes	 Bacilli	 Lactobacillales	 Streptococcaceae	 Streptococcus	Streptococcus lutetiensis
OTU3657	Bacteria	 Firmicutes	 Bacilli	 Lactobacillales	 Streptococcaceae	 Streptococcus	Streptococcus mitis
OTU3658	Bacteria	 Firmicutes	 Bacilli	 Lactobacillales	 Streptococcaceae	 Streptococcus	Streptococcus mitis_AC
OTU3659	Bacteria	 Firmicutes	 Bacilli	 Lactobacillales	 Streptococcaceae	 Streptococcus	Streptococcus mitis_BB
OTU3660	Bacteria	 Firmicutes	 Bacilli	 Lactobacillales	 Streptococcaceae	 Streptococcus	Streptococcus mitis_D
OTU3661	Bacteria	 Firmicutes	 Bacilli	 Lactobacillales	 Streptococcaceae	 Streptococcus	Streptococcus mutans
OTU3662	Bacteria	 Firmicutes	 Bacilli	 Lactobacillales	 Streptococcaceae	 Streptococcus	Streptococcus oralis
OTU3663	Bacteria	 Firmicutes	 Bacilli	 Lactobacillales	 Streptococcaceae	 Streptococcus	Streptococcus oralis_E
OTU3664	Bacteria	 Firmicutes	 Bacilli	 Lactobacillales	 Streptococcaceae	 Streptococcus	Streptococcus oralis_S
OTU3665	Bacteria	 Firmicutes	 Bacilli	 Lactobacillales	 Streptococcaceae	 Streptococcus	Streptococcus oralis_W
OTU3666	Bacteria	 Firmicutes	 Bacilli	 Lactobacillales	 Streptococcaceae	 Streptococcus	Streptococcus parasanguinis
OTU3667	Bacteria	 Firmicutes	 Bacilli	 Lactobacillales	 Streptococcaceae	 Streptococcus	Streptococcus parasanguinis_B
OTU3668	Bacteria	 Firmicutes	 Bacilli	 Lactobacillales	 Streptococcaceae	 Streptococcus	Streptococcus pasteurianus
OTU3669	Bacteria	 Firmicutes	 Bacilli	 Lactobacillales	 Streptococcaceae	 Streptococcus	Streptococcus peroris
OTU3670	Bacteria	 Firmicutes	 Bacilli	 Lactobacillales	 Streptococcaceae	 Streptococcus	Streptococcus pseudopneumoniae_O
OTU3671	Bacteria	 Firmicutes	 Bacilli	 Lactobacillales	 Streptococcaceae	 Streptococcus	Streptococcus rubneri
OTU3672	Bacteria	 Firmicutes	 Bacilli	 Lactobacillales	 Streptococcaceae	 Streptococcus	Streptococcus salivarius
OTU3673	Bacteria	 Firmicutes	 Bacilli	 Lactobacillales	 Streptococcaceae	 Streptococcus	Streptococcus sanguinis_H
OTU3674	Bacteria	 Firmicutes	 Bacilli	 Lactobacillales	 Streptococcaceae	 Streptococcus	Streptococcus sobrinus
OTU3675	Bacteria	 Firmicutes	 Bacilli	 Lactobacillales	 Streptococcaceae	 Streptococcus	Streptococcus sp000187445
OTU3676	Bacteria	 Firmicutes	 Bacilli	 Lactobacillales	 Streptococcaceae	 Streptococcus	Streptococcus sp000411475
OTU3677	Bacteria	 Firmicutes	 Bacilli	 Lactobacillales	 Streptococcaceae	 Streptococcus	Streptococcus sp001556435
OTU3678	Bacteria	 Firmicutes	 Bacilli	 Lactobacillales	 Streptococcaceae	 Streptococcus	Streptococcus sp004166885
OTU3679	Bacteria	 Firmicutes	 Bacilli	 Lactobacillales	 Streptococcaceae	 Streptococcus	Streptococcus sp900543065
OTU3680	Bacteria	 Firmicutes	 Bacilli	 Lactobacillales	 Streptococcaceae	 Streptococcus	Streptococcus sp900546335
OTU3681	Bacteria	 Firmicutes	 Bacilli	 Lactobacillales	 Streptococcaceae	 Streptococcus	Streptococcus sp900550895
OTU3682	Bacteria	 Firmicutes	 Bacilli	 Lactobacillales	 Streptococcaceae	 Streptococcus	Streptococcus sp900555155
OTU3683	Bacteria	 Firmicutes	 Bacilli	 Lactobacillales	 Streptococcaceae	 Streptococcus	Streptococcus sp900755085
OTU3684	Bacteria	 Firmicutes	 Bacilli	 Lactobacillales	 Streptococcaceae	 Streptococcus	Streptococcus sp902363395
OTU3685	Bacteria	 Firmicutes	 Bacilli	 Lactobacillales	 Streptococcaceae	 Streptococcus	Streptococcus sp902373455
OTU3686	Bacteria	 Firmicutes	 Bacilli	 Lactobacillales	 Streptococcaceae	 Streptococcus	Streptococcus thermophilus
OTU3687	Bacteria	 Firmicutes	 Bacilli	 Lactobacillales	 Streptococcaceae	 Streptococcus	Streptococcus timonensis
OTU3688	Bacteria	 Firmicutes	 Bacilli	 Lactobacillales	 Streptococcaceae	 Streptococcus	Streptococcus vestibularis
OTU3689	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Enterobacterales	 Succinivibrionaceae	 Succinatimonas	Succinatimonas hippei
OTU3690	Bacteria	 Firmicutes_C	 Negativicutes	 Acidaminococcales	 Acidaminococcaceae	 Succiniclasticum	Succiniclasticum sp900314855
OTU3691	Bacteria	 Firmicutes_C	 Negativicutes	 Acidaminococcales	 Acidaminococcaceae	 Succiniclasticum	Succiniclasticum sp900316935
OTU3692	Bacteria	 Firmicutes_C	 Negativicutes	 Acidaminococcales	 Acidaminococcaceae	 Succiniclasticum	Succiniclasticum sp900544275
OTU3693	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Enterobacterales	 Succinivibrionaceae	 Succinivibrio	Succinivibrio sp000431835
OTU3694	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Enterobacterales	 Succinivibrionaceae	 Succinivibrio	Succinivibrio sp900548485
OTU3695	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Enterobacterales	 Succinivibrionaceae	 Succinivibrio	Succinivibrio sp900767695
OTU3696	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Enterobacterales	 Enterobacteriaceae	 Superficieibacter	Superficieibacter sp900766525
OTU3697	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Burkholderiaceae	 Sutterella	Sutterella faecalis
OTU3698	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Burkholderiaceae	 Sutterella	Sutterella parvirubra
OTU3699	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Burkholderiaceae	 Sutterella	Sutterella seckii_A
OTU3700	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Burkholderiaceae	 Sutterella	Sutterella sp900543805
OTU3701	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Burkholderiaceae	 Sutterella	Sutterella sp900545275
OTU3702	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Burkholderiaceae	 Sutterella	Sutterella sp900754475
OTU3703	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Burkholderiaceae	 Sutterella	Sutterella sp900762445
OTU3704	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Burkholderiaceae	 Sutterella	Sutterella sp900764215
OTU3705	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Burkholderiaceae	 Sutterella	Sutterella wadsworthensis
OTU3706	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Burkholderiaceae	 Sutterella	Sutterella wadsworthensis_A
OTU3707	Bacteria	 Firmicutes_A	 Clostridia	 Lachnospirales	 Lachnospiraceae	 TF01-11	TF01-11 sp000436755
OTU3708	Bacteria	 Firmicutes_A	 Clostridia	 Lachnospirales	 Lachnospiraceae	 TF01-11	TF01-11 sp001414325
